Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,Q8QZT1,Q8QZT1,-1.39519875,1.39519875,3.10E-10,1.88E-09,16,Q8QZT1,Acat1,"Acetyl-CoA acetyltransferase, mitochondrial",THIL_MOUSE,23,-61.98076917,0.380192308,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial matrix,extracellular exosome","acetyl-CoA C-acetyltransferase activity,carbon-carbon lyase activity,ligase activity, forming carbon-carbon bonds,enzyme binding,protein homodimerization activity,metal ion binding,coenzyme binding","liver development,acetyl-CoA biosynthetic process,isoleucine catabolic process,fatty acid beta-oxidation,brain development,response to hormone,response to organic cyclic compound,coenzyme A metabolic process,coenzyme A biosynthetic process,response to starvation,acetyl-CoA catabolic process,ketone body catabolic process,protein homooligomerization,adipose tissue development,metanephric proximal convoluted tubule development,propionyl-CoA biosynthetic process"
Injured / Non-injured,Q9CZN7,Q9CZN7,-1.425937669,1.425937669,2.97E-10,1.88E-09,16,Q9CZN7,Shmt2,Serine hydroxymethyltransferase,Q9CZN7_MOUSE,30,-62.78226069,0.372177393,Injured,Non-injured,"nucleus,cytoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial intermembrane space,mitochondrial matrix,microtubule cytoskeleton,mitochondrial nucleoid,extracellular exosome,BRISC complex","chromatin binding,glycine hydroxymethyltransferase activity,L-allo-threonine aldolase activity,amino acid binding,pyridoxal phosphate binding,identical protein binding","glycine metabolic process,L-serine metabolic process,L-serine biosynthetic process,one-carbon metabolic process,positive regulation of cell proliferation,glycine biosynthetic process from serine,response to type I interferon,tetrahydrofolate interconversion,tetrahydrofolate metabolic process,protein tetramerization,protein homotetramerization,protein K63-linked deubiquitination"
Injured / Non-injured,A0A0R4J083,A0A0R4J083,-0.920157116,0.920157116,3.29E-10,1.92E-09,16,A0A0R4J083,Acadl,"Long-chain-specific acyl-CoA dehydrogenase, mitochondrial",A0A0R4J083_MOUSE,22,-47.15485338,0.528451466,Injured,Non-injured,,,
Injured / Non-injured,H7BX88;P47934,H7BX88;P47934,-1.596506695,1.596506695,3.26E-10,1.92E-09,16,H7BX88;P47934,Crat,Carnitine O-acetyltransferase,H7BX88_MOUSE;CACP_MOUSE,13,-66.93232988,0.330676701,Injured,Non-injured,";mitochondrion,mitochondrial inner membrane,peroxisome,endoplasmic reticulum",";carnitine O-acetyltransferase activity,receptor binding",";fatty acid metabolic process,transport,carnitine metabolic process, CoA-linked"
Injured / Non-injured,Q8CC88,Q8CC88,-1.405670567,1.405670567,3.43E-10,1.97E-09,16,Q8CC88,Vwa8,von Willebrand factor A domain-containing protein 8,VWA8_MOUSE,61,-62.25573303,0.37744267,Injured,Non-injured,"extracellular region,mitochondrion","molecular_function,ATP binding,ATPase activity",biological_process
Injured / Non-injured,O88338;Q8C730,O88338;Q8C730,-1.862683107,1.862683107,4.42E-10,2.12E-09,16,O88338;Q8C730,Cdh16,Cadherin-16,CAD16_MOUSE;Q8C730_MOUSE,19,-72.50355724,0.274964428,Injured,Non-injured,"plasma membrane,integral component of plasma membrane,basolateral plasma membrane,extracellular exosome;",calcium ion binding;,"homophilic cell adhesion via plasma membrane adhesion molecules,cell-cell signaling,nervous system development,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules;"
Injured / Non-injured,P05202,P05202,-1.007793408,1.007793408,4.21E-10,2.12E-09,16,P05202,Got2,"Aspartate aminotransferase, mitochondrial",AATM_MOUSE,27,-50.26937072,0.497306293,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial matrix,plasma membrane,cell surface,perikaryon,myelin sheath,protein complex,extracellular exosome","RNA binding,L-aspartate:2-oxoglutarate aminotransferase activity,phospholipid binding,kynurenine-oxoglutarate transaminase activity,amino acid binding,enzyme binding,pyridoxal phosphate binding,protein homodimerization activity,L-phenylalanine:2-oxoglutarate aminotransferase activity","2-oxoglutarate metabolic process,oxaloacetate metabolic process,aspartate metabolic process,aspartate biosynthetic process,aspartate catabolic process,glutamate metabolic process,fatty acid transport,glutamate catabolic process to aspartate,glutamate catabolic process to 2-oxoglutarate,response to ethanol,L-kynurenine metabolic process"
Injured / Non-injured,P11930,P11930,-1.435933802,1.435933802,4.47E-10,2.12E-09,16,P11930,Nudt19,Nucleoside diphosphate-linked moiety X motif 19,NUD19_MOUSE,25,-63.0392433,0.369607567,Injured,Non-injured,"mitochondrion,peroxisome","receptor binding,hydrolase activity,metal ion binding",
Injured / Non-injured,P62242,P62242,0.799350956,0.799350956,4.08E-10,2.12E-09,16,P62242,Rps8,40S ribosomal protein S8,RS8_MOUSE,12,74.03180108,1.740318011,Injured,Non-injured,"nucleus,endoplasmic reticulum,cytosol,focal adhesion,membrane,cytosolic small ribosomal subunit,intracellular ribonucleoprotein complex,extracellular exosome","RNA binding,structural constituent of ribosome","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA),translation"
Injured / Non-injured,Q5I0W6,Q5I0W6,-1.524784617,1.524784617,4.02E-10,2.12E-09,16,Q5I0W6,Mettl7a2,Methyltransferase like 7A2,Q5I0W6_MOUSE,9,-65.24685651,0.347531435,Injured,Non-injured,integral component of membrane,methyltransferase activity,methylation
Injured / Non-injured,Q60597,Q60597,-0.906675448,0.906675448,4.32E-10,2.12E-09,16,Q60597,Ogdh,"2-oxoglutarate dehydrogenase, mitochondrial",ODO1_MOUSE,52,-46.65871252,0.533412875,Injured,Non-injured,"mitochondrion,mitochondrial matrix,mitochondrial membrane,oxoglutarate dehydrogenase complex,cytosol","oxoglutarate dehydrogenase (succinyl-transferring) activity,thiamine pyrophosphate binding,heat shock protein binding,oxoglutarate dehydrogenase (NAD+) activity,metal ion binding,chaperone binding","generation of precursor metabolites and energy,glycolytic process,tricarboxylic acid cycle,2-oxoglutarate metabolic process,succinyl-CoA metabolic process,NADH metabolic process,cerebellar cortex development,striatum development,hippocampus development,thalamus development,pyramidal neuron development,tangential migration from the subventricular zone to the olfactory bulb,olfactory bulb mitral cell layer development"
Injured / Non-injured,Q8BFR5,Q8BFR5,-1.188305288,1.188305288,4.48E-10,2.12E-09,16,Q8BFR5,Tufm,"Elongation factor Tu, mitochondrial",EFTU_MOUSE,27,-56.11819692,0.438818031,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,membrane,mitochondrial nucleoid,myelin sheath,extracellular exosome","RNA binding,translation elongation factor activity,GTPase activity,GTP binding","translational elongation,response to ethanol"
Injured / Non-injured,Q8BWN8,Q8BWN8,-2.076968009,2.076968009,4.48E-10,2.12E-09,16,Q8BWN8,Acot4,Acyl-coenzyme A thioesterase 4,ACOT4_MOUSE,13,-76.29880032,0.237011997,Injured,Non-injured,peroxisome,"succinyl-CoA hydrolase activity,receptor binding,palmitoyl-CoA hydrolase activity,acyl-CoA hydrolase activity,carboxylic ester hydrolase activity,Requires Ontology","very long-chain fatty acid metabolic process,long-chain fatty acid metabolic process,succinyl-CoA metabolic process,acyl-CoA metabolic process,saturated monocarboxylic acid metabolic process,unsaturated monocarboxylic acid metabolic process,dicarboxylic acid metabolic process,dicarboxylic acid catabolic process,short-chain fatty acid metabolic process"
Injured / Non-injured,Q8QZS1,Q8QZS1,-1.430959398,1.430959398,3.85E-10,2.12E-09,16,Q8QZS1,Hibch,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",HIBCH_MOUSE,20,-62.91158288,0.370884171,Injured,Non-injured,"mitochondrion,extracellular exosome",3-hydroxyisobutyryl-CoA hydrolase activity,valine catabolic process
Injured / Non-injured,Q9D964,Q9D964,-1.696561462,1.696561462,4.20E-10,2.12E-09,16,Q9D964,Gatm,"Glycine amidinotransferase, mitochondrial",GATM_MOUSE,23,-69.14794403,0.30852056,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial intermembrane space,extracellular exosome","amidinotransferase activity,glycine amidinotransferase activity","creatine metabolic process,creatine biosynthetic process,multicellular organism development,learning or memory,muscle atrophy"
Injured / Non-injured,Q9ERS2,Q9ERS2,-1.594136753,1.594136753,4.46E-10,2.12E-09,16,Q9ERS2,Ndufa13,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,NDUAD_MOUSE,7,-66.87796436,0.331220356,Injured,Non-injured,"nucleus,nucleoplasm,cytoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain,mitochondrial respiratory chain complex I,integral component of membrane,mitochondrial membrane,extracellular exosome","NADH dehydrogenase activity,ATP binding,NADH dehydrogenase (ubiquinone) activity","negative regulation of cell growth,mitochondrial respiratory chain complex I assembly,cellular response to interferon-beta,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,protein import into mitochondrial inner membrane,positive regulation of protein catabolic process,negative regulation of transcription, DNA-templated,oxidation-reduction process,cellular response to retinoic acid,reactive oxygen species metabolic process,apoptotic signaling pathway,extrinsic apoptotic signaling pathway,negative regulation of intrinsic apoptotic signaling pathway"
Injured / Non-injured,O08966,O08966,-2.430075989,2.430075989,5.16E-10,2.40E-09,16,O08966,Slc22a1,Solute carrier family 22 member 1,S22A1_MOUSE,4,-81.44443274,0.185555673,Injured,Non-injured,"integral component of plasma membrane,basolateral plasma membrane","acetylcholine transmembrane transporter activity,dopamine transmembrane transporter activity,norepinephrine transmembrane transporter activity,secondary active organic cation transmembrane transporter activity,organic anion transmembrane transporter activity,organic cation transmembrane transporter activity,quaternary ammonium group transmembrane transporter activity,protein homodimerization activity","cation transport,neurotransmitter transport,drug transmembrane transport,establishment or maintenance of transmembrane electrochemical gradient,quaternary ammonium group transport,organic anion transport,dopamine transport,norepinephrine transport,epinephrine transport,protein homooligomerization,ammonium transmembrane transport,acetate ester transport"
Injured / Non-injured,Q8K370,Q8K370,-1.430278068,1.430278068,5.38E-10,2.47E-09,16,Q8K370,Acad10,Acyl-CoA dehydrogenase family member 10,ACD10_MOUSE,19,-62.89406329,0.371059367,Injured,Non-injured,mitochondrion,"acyl-CoA dehydrogenase activity,hydrolase activity,flavin adenine dinucleotide binding",fatty acid beta-oxidation using acyl-CoA dehydrogenase
Injured / Non-injured,P26041,P26041,1.162917646,1.162917646,5.59E-10,2.52E-09,16,P26041,Msn,Moesin,MOES_MOUSE,33,123.9097957,2.239097957,Injured,Non-injured,"uropod,extracellular space,nucleus,cytoplasm,cytosol,cytoskeleton,plasma membrane,microvillus,focal adhesion,cell surface,basolateral plasma membrane,apical plasma membrane,filopodium,pseudopodium,microvillus membrane,vesicle,myelin sheath,apical part of cell,perinuclear region of cytoplasm,extracellular exosome,invadopodium,cell periphery,blood microparticle","double-stranded RNA binding,actin binding,receptor binding,enzyme binding,protein kinase binding,cell adhesion molecule binding","immunological synapse formation,regulation of cell shape,regulation of cell size,positive regulation of gene expression,gland morphogenesis,membrane to membrane docking,T cell proliferation,establishment of epithelial cell apical/basal polarity,establishment of endothelial barrier,T cell aggregation,cellular response to testosterone stimulus,positive regulation of podosome assembly,T cell migration,regulation of organelle assembly,positive regulation of protein localization to early endosome,positive regulation of cellular protein catabolic process,regulation of lymphocyte migration,positive regulation of early endosome to late endosome transport"
Injured / Non-injured,A0A0R4J023;Q9JLZ3,A0A0R4J023;Q9JLZ3,-1.292495499,1.292495499,5.96E-10,2.63E-09,16,A0A0R4J023;Q9JLZ3,Auh,"Methylglutaconyl-CoA hydratase, mitochondrial;Methylglutaconyl-CoA hydratase, mitochondrial",A0A0R4J023_MOUSE;AUHM_MOUSE,13,-59.17557416,0.408244258,Injured,Non-injured,;mitochondrion,";RNA binding,mRNA 3'-UTR binding,enoyl-CoA hydratase activity,methylglutaconyl-CoA hydratase activity",";nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay,leucine catabolic process,fatty acid beta-oxidation"
Injured / Non-injured,Q9JHI5,Q9JHI5,-1.631206362,1.631206362,6.01E-10,2.63E-09,16,Q9JHI5,Ivd,"Isovaleryl-CoA dehydrogenase, mitochondrial",IVD_MOUSE,20,-67.71818414,0.322818159,Injured,Non-injured,"nucleoplasm,mitochondrion,mitochondrial matrix,mitochondrial membrane","isovaleryl-CoA dehydrogenase activity,flavin adenine dinucleotide binding","leucine catabolic process,fatty acid beta-oxidation using acyl-CoA dehydrogenase"
Injured / Non-injured,P16460,P16460,-1.344324812,1.344324812,6.47E-10,2.78E-09,16,P16460,Ass1,Argininosuccinate synthase,ASSY_MOUSE,32,-60.61617368,0.393838263,Injured,Non-injured,"mitochondrion,cytosol,myelin sheath,extracellular exosome","RNA binding,argininosuccinate synthase activity,ATP binding,amino acid binding,identical protein binding","urea cycle,citrulline metabolic process,argininosuccinate metabolic process,arginine biosynthetic process,aspartate metabolic process,positive regulation of nitric oxide biosynthetic process,cellular response to laminar fluid shear stress,negative regulation of leukocyte cell-cell adhesion"
Injured / Non-injured,Q8BP40,Q8BP40,-1.140149129,1.140149129,6.53E-10,2.78E-09,16,Q8BP40,Acp6,Lysophosphatidic acid phosphatase type 6,PPA6_MOUSE,15,-54.62873243,0.453712676,Injured,Non-injured,"cytoplasm,mitochondrion","acid phosphatase activity,lysophosphatidic acid phosphatase activity","hematopoietic progenitor cell differentiation,phospholipid metabolic process,dephosphorylation,lysobisphosphatidic acid metabolic process"
Injured / Non-injured,Q78J03,Q78J03,-1.626092454,1.626092454,7.08E-10,2.97E-09,16,Q78J03,Msrb2,"Methionine-R-sulfoxide reductase B2, mitochondrial",MSRB2_MOUSE,5,-67.60355203,0.32396448,Injured,Non-injured,mitochondrion,"actin binding,zinc ion binding,peptide-methionine (R)-S-oxide reductase activity,L-methionine-(R)-S-oxide reductase activity","response to oxidative stress,actin filament polymerization,protein repair,oxidation-reduction process"
Injured / Non-injured,Q8BIJ6,Q8BIJ6,-0.976456094,0.976456094,7.30E-10,3.02E-09,16,Q8BIJ6,Iars2,"Isoleucine--tRNA ligase, mitochondrial",SYIM_MOUSE,22,-49.17733596,0.50822664,Injured,Non-injured,"mitochondrion,mitochondrial matrix,cytosol","tRNA binding,aminoacyl-tRNA editing activity,isoleucine-tRNA ligase activity,ATP binding","isoleucyl-tRNA aminoacylation,regulation of translational fidelity"
Injured / Non-injured,Q07417,Q07417,-1.35487414,1.35487414,7.84E-10,3.20E-09,16,Q07417,Acads,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADS_MOUSE,20,-60.9031072,0.390968928,Injured,Non-injured,"nucleus,nucleoplasm,mitochondrion,mitochondrial matrix","acyl-CoA dehydrogenase activity,butyryl-CoA dehydrogenase activity,flavin adenine dinucleotide binding",fatty acid beta-oxidation using acyl-CoA dehydrogenase
Injured / Non-injured,P26443,P26443,-0.811745826,0.811745826,8.15E-10,3.25E-09,16,P26443,Glud1,"Glutamate dehydrogenase 1, mitochondrial",DHE3_MOUSE,33,-43.03079521,0.569692048,Injured,Non-injured,"cytoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial matrix","glutamate dehydrogenase (NAD+) activity,glutamate dehydrogenase [NAD(P)+] activity,protein binding,ATP binding,GTP binding,enzyme binding,ADP binding,NAD+ binding,leucine binding","glutamate biosynthetic process,glutamate catabolic process,glutamine metabolic process,long-term memory,response to aluminum ion,cerebellum development,positive regulation of insulin secretion,oxidation-reduction process,tricarboxylic acid metabolic process"
Injured / Non-injured,Q99LB2,Q99LB2,-1.303099789,1.303099789,8.18E-10,3.25E-09,16,Q99LB2,Dhrs4,Dehydrogenase/reductase SDR family member 4,DHRS4_MOUSE,14,-59.47454718,0.405254528,Injured,Non-injured,"nucleus,mitochondrion,peroxisome,peroxisomal membrane,extracellular exosome","3-keto sterol reductase activity,retinal dehydrogenase activity,carbonyl reductase (NADPH) activity,receptor binding,oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor,alcohol dehydrogenase [NAD(P)+] activity","alcohol metabolic process,steroid metabolic process,cellular ketone metabolic process,retinal metabolic process,protein tetramerization,oxidation-reduction process"
Injured / Non-injured,P52503,P52503,-1.362379961,1.362379961,9.04E-10,3.50E-09,16,P52503,Ndufs6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",NDUS6_MOUSE,8,-61.105986,0.38894014,Injured,Non-injured,"mitochondrion,mitochondrial respiratory chain complex I",molecular_function,"mitochondrial electron transport, NADH to ubiquinone,fatty acid metabolic process,muscle contraction,multicellular organism aging,respiratory electron transport chain,multicellular organism growth,reproductive system development,mitochondrion morphogenesis,cardiovascular system development"
Injured / Non-injured,Q9QXX4,Q9QXX4,-1.146066344,1.146066344,8.98E-10,3.50E-09,16,Q9QXX4,Slc25a13,Calcium-binding mitochondrial carrier protein Aralar2,CMC2_MOUSE,27,-54.81444161,0.451855584,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,integral component of membrane","L-glutamate transmembrane transporter activity,calcium ion binding,L-aspartate transmembrane transporter activity","ATP biosynthetic process,aspartate transport,L-glutamate transport,malate-aspartate shuttle,cellular respiration,response to calcium ion,L-glutamate transmembrane transport,L-aspartate transmembrane transport"
